Assets,Sharpe_Ratio,Expected_Return,Volatility,Success
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'B3SA3.SA', 'EMBR3.SA', 'VIVT3.SA')",18.311795045543057,28.48838329563428,1.5557395233389815,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA')",19.742978050029137,17.155586068173726,0.868946215950861,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA')",22.276085087056295,18.667801060900807,0.8380198310405937,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'COGN3.SA')",12.067012452105287,6.379381431613768,0.5286628696981895,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'BPAC11.SA')",21.708528694437653,19.328313565524574,0.8903557600601943,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'EMBR3.SA')",18.33944519165813,12.257284849838351,0.6683563609336282,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'ELET3.SA', 'VIVT3.SA')",22.879145580721943,25.32879091593368,1.1070689168251029,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA')",18.65850344550101,16.611321375091524,0.8902815503725134,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'JBSS3.SA', 'COGN3.SA')",0.39464262946585243,357.0943213631714,904.8549110026391,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'JBSS3.SA', 'BPAC11.SA')",0.39464262946585243,357.0943213631714,904.8549110026391,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'JBSS3.SA', 'EMBR3.SA')",15.709135015040522,11.10556347551906,0.7069493937690505,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'JBSS3.SA', 'VIVT3.SA')",19.679353430530266,22.825306497426332,1.1598605908472317,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'CYRE3.SA', 'COGN3.SA')",16.74689820147213,9.50690458843373,0.5676815177390897,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'CYRE3.SA', 'BPAC11.SA')",20.653091321292045,21.695756669228537,1.0504847110641287,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'CYRE3.SA', 'EMBR3.SA')",19.398733209358245,19.898489271900452,1.0257623040199924,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'CYRE3.SA', 'VIVT3.SA')",22.620849453945223,17.645537438623652,0.7800563579430991,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'COGN3.SA', 'BPAC11.SA')",18.64909899782575,12.709377810025902,0.6815009031539624,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'COGN3.SA', 'EMBR3.SA')",17.368875500611804,11.936639840468004,0.6872430998798711,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'COGN3.SA', 'VIVT3.SA')",20.60210448486171,14.688674892807516,0.7129696339323324,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'BPAC11.SA', 'EMBR3.SA')",18.735953985423826,22.108140732493165,1.1799847901896443,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'BPAC11.SA', 'VIVT3.SA')",20.236478284121286,20.98538576912504,1.0370077972307754,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CPLE6.SA', 'EMBR3.SA', 'VIVT3.SA')",17.891991267888258,13.530729537011354,0.7562450335696116,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'JBSS3.SA', 'CYRE3.SA')",18.037389810997926,31.085305739848966,1.7233816015272532,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'JBSS3.SA', 'COGN3.SA')",16.553583846914957,13.125927170280484,0.7929356743329465,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'JBSS3.SA', 'BPAC11.SA')",16.45112533193842,41.952498537836256,2.5501294100768384,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'JBSS3.SA', 'EMBR3.SA')",16.989451951791033,22.115559069920007,1.3017229238868167,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'JBSS3.SA', 'VIVT3.SA')",20.161061429667054,27.748914711498305,1.3763617956476093,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'CYRE3.SA', 'COGN3.SA')",19.574878687243462,16.85026722679506,0.8608108124713962,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'CYRE3.SA', 'BPAC11.SA')",21.00276241719841,24.177385826014913,1.151152660100412,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'CYRE3.SA', 'EMBR3.SA')",19.892604038036318,22.189764022636748,1.1154780932756752,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'CYRE3.SA', 'VIVT3.SA')",22.574781914376818,30.468755159548692,1.3496810412216906,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'COGN3.SA', 'BPAC11.SA')",18.866837876935676,17.38872619616474,0.9216555688657346,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'COGN3.SA', 'EMBR3.SA')",17.5090810601835,17.043219288578502,0.9733931341111675,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'COGN3.SA', 'VIVT3.SA')",6.5501119648010295,4.808447748794025,0.734101611489032,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'BPAC11.SA', 'EMBR3.SA')",19.141398848494653,25.223735682280648,1.317758220385462,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'BPAC11.SA', 'VIVT3.SA')",21.695749094739682,27.37237016161296,1.261646695953431,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'ELET3.SA', 'EMBR3.SA', 'VIVT3.SA')",20.98320916914726,25.423309955001034,1.2116025604120793,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'CYRE3.SA', 'COGN3.SA')",14.531172084022899,9.147602001101376,0.6295157712129232,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'CYRE3.SA', 'BPAC11.SA')",17.559212457533047,21.049610808388316,1.1987787527086877,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'CYRE3.SA', 'EMBR3.SA')",16.290711329546046,19.693832435128314,1.20889947877292,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'CYRE3.SA', 'VIVT3.SA')",9.33543565781508,6.748150232609084,0.7228532743364717,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'COGN3.SA', 'BPAC11.SA')",14.719655235009805,13.196457569702778,0.8965194740645696,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'COGN3.SA', 'EMBR3.SA')",13.026411630662922,12.288648076491663,0.9433640226419197,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'COGN3.SA', 'VIVT3.SA')",17.065119330272683,15.123344814599259,0.8862138331357102,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'BPAC11.SA', 'EMBR3.SA')",14.149677364880596,35.31099380877169,2.495533495089672,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'BPAC11.SA', 'VIVT3.SA')",18.720472324071334,24.159921540795803,1.2905615372604817,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'JBSS3.SA', 'EMBR3.SA', 'VIVT3.SA')",17.530191314747313,24.240125413248062,1.382764453509187,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'COGN3.SA', 'BPAC11.SA')",18.03724024124176,16.080545321384157,0.8915191629269502,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'COGN3.SA', 'EMBR3.SA')",16.001077250563775,25.747857727515072,1.6091327680208458,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'COGN3.SA', 'VIVT3.SA')",19.534878433161172,14.535646003160219,0.7440868420499319,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'BPAC11.SA', 'EMBR3.SA')",18.509495042425748,22.97600648756971,1.2413092002189277,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'BPAC11.SA', 'VIVT3.SA')",21.288900049322404,31.762878995890414,1.491992490091163,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'CYRE3.SA', 'EMBR3.SA', 'VIVT3.SA')",19.285455033954964,37.5653224921438,1.9478577210651427,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'COGN3.SA', 'BPAC11.SA', 'EMBR3.SA')",15.785744912070307,15.409649122511919,0.9761749735819681,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'COGN3.SA', 'BPAC11.SA', 'VIVT3.SA')",19.182786868317216,17.527193059507724,0.9136937807746843,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'COGN3.SA', 'EMBR3.SA', 'VIVT3.SA')",17.7048453175744,21.94238179632299,1.239343321149622,True
"('IRBR3.SA', 'BBDC4.SA', 'PETZ3.SA', 'BPAC11.SA', 'EMBR3.SA', 'VIVT3.SA')",19.153013586125454,39.12061928199551,2.042530754028948,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA')",0.39464262946585243,357.0943213631714,904.8549110026391,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA')",22.676741055931018,22.597870553052065,0.996521964832406,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'COGN3.SA')",20.775003770375932,16.84799148635034,0.8109741722586205,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'BPAC11.SA')",22.133223370033537,23.784310586567464,1.0745976846178382,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'EMBR3.SA')",21.041523517885697,22.904518725713057,1.0885389884550793,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'ELET3.SA', 'VIVT3.SA')",23.813895605704243,24.813888643797398,1.041991997220884,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA')",19.43900508477037,19.71899296963941,1.0144034061233103,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'JBSS3.SA', 'COGN3.SA')",16.537640436366562,16.820023873419093,1.0170751951065258,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'JBSS3.SA', 'BPAC11.SA')",18.706632596523722,20.75681026991469,1.1095962976132838,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'JBSS3.SA', 'EMBR3.SA')",17.451660966883363,19.478715726238097,1.1161525406207073,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'JBSS3.SA', 'VIVT3.SA')",20.679862069194016,22.33596891550305,1.080083070223958,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'CYRE3.SA', 'COGN3.SA')",19.427199037462866,19.797893515259883,1.019081210682105,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'CYRE3.SA', 'BPAC11.SA')",21.394151254818592,22.08220211254107,1.0321606989465173,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'CYRE3.SA', 'EMBR3.SA')",20.367036576994163,21.279541989903425,1.0448030526905419,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'CYRE3.SA', 'VIVT3.SA')",23.222213728511733,23.337159310268966,1.0049498115511746,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'COGN3.SA', 'BPAC11.SA')",15.958103725672423,13.089224468161419,0.8202243006544865,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'COGN3.SA', 'EMBR3.SA')",17.832388545501125,17.16643594688231,0.9626548851310877,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'COGN3.SA', 'VIVT3.SA')",20.8810047690817,20.86981933173207,0.9994643247548035,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'BPAC11.SA', 'EMBR3.SA')",19.59103533687972,22.282491572311432,1.1373820315848802,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'BPAC11.SA', 'VIVT3.SA')",22.52453189881441,24.476518324650645,1.0866604657803778,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CPLE6.SA', 'EMBR3.SA', 'VIVT3.SA')",21.539169859822113,23.751370666934097,1.1027059455637838,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'JBSS3.SA', 'CYRE3.SA')",0.39464262946585243,357.0943213631714,904.8549110026391,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'JBSS3.SA', 'COGN3.SA')",14.532780634366972,10.330436756755944,0.7108369015305049,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'JBSS3.SA', 'BPAC11.SA')",18.750820870566045,33.60696343965195,1.7922929172880222,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'JBSS3.SA', 'EMBR3.SA')",16.016841453002435,32.107501100689326,2.0046087860019752,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'JBSS3.SA', 'VIVT3.SA')",20.613406820006976,33.15812672384196,1.6085709176252865,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'CYRE3.SA', 'COGN3.SA')",20.00101374526939,20.362289939598874,1.018062894157799,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'CYRE3.SA', 'BPAC11.SA')",19.7482599823058,28.972184568730317,1.4670753066188638,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'CYRE3.SA', 'EMBR3.SA')",20.259825369936838,31.26470233109829,1.5431871578464529,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'CYRE3.SA', 'VIVT3.SA')",23.128957221147466,32.41550426215742,1.401511704666002,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'COGN3.SA', 'BPAC11.SA')",19.226300084746427,25.368900891909526,1.3194894899220082,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'COGN3.SA', 'EMBR3.SA')",18.166119276472383,20.640880604028602,1.136229498986136,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'COGN3.SA', 'VIVT3.SA')",21.26474744429243,23.14531782826759,1.0884360554434855,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'BPAC11.SA', 'EMBR3.SA')",19.58812616828137,35.48341858652188,1.8114759054380307,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'BPAC11.SA', 'VIVT3.SA')",22.46897040549949,35.64294698004176,1.586318657988789,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'ELET3.SA', 'EMBR3.SA', 'VIVT3.SA')",21.46117410210276,35.11991407831407,1.6364395494500474,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'CYRE3.SA', 'COGN3.SA')",16.228138194124323,17.025432833655902,1.0491303826720093,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'CYRE3.SA', 'BPAC11.SA')",17.926224988576045,30.05557820960594,1.6766261847522075,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'CYRE3.SA', 'EMBR3.SA')",16.76636448893641,29.16527978041253,1.7395112577719378,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'CYRE3.SA', 'VIVT3.SA')",20.030804692476824,30.553605796149665,1.5253309223081286,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'COGN3.SA', 'BPAC11.SA')",15.263174219099836,17.93129385696239,1.1748076513811758,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'COGN3.SA', 'EMBR3.SA')",13.83707054145612,15.881406537395177,1.147743410703457,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'COGN3.SA', 'VIVT3.SA')",17.665438280524853,19.866020824361453,1.1245699375748077,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'BPAC11.SA', 'EMBR3.SA')",15.756986087442714,34.35798499093278,2.1804921829761494,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'BPAC11.SA', 'VIVT3.SA')",15.407394168839156,27.882684679063047,1.8096950317176068,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'JBSS3.SA', 'EMBR3.SA', 'VIVT3.SA')",17.494316094481874,31.60022034369346,1.8063135576737936,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'COGN3.SA', 'BPAC11.SA')",18.43592084524039,20.19570432529865,1.0954540592157394,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'COGN3.SA', 'EMBR3.SA')",16.843834138855804,27.024886102465057,1.6044379135818805,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'COGN3.SA', 'VIVT3.SA')",20.55658015332028,21.030020787753006,1.0230310990885445,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'BPAC11.SA', 'EMBR3.SA')",18.899214924653656,32.139955650840314,1.7005973940702888,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'BPAC11.SA', 'VIVT3.SA')",20.887130423041267,32.1153222751271,1.5375650759426318,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'CYRE3.SA', 'EMBR3.SA', 'VIVT3.SA')",20.969767692056994,32.82709966300585,1.5654488950509557,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'COGN3.SA', 'BPAC11.SA', 'EMBR3.SA')",16.351621422647884,20.154845557526457,1.2325900310785634,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'COGN3.SA', 'BPAC11.SA', 'VIVT3.SA')",18.54142897356648,35.805753244308065,1.9311215600132225,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'COGN3.SA', 'EMBR3.SA', 'VIVT3.SA')",18.682549048179546,21.8842158830981,1.1713720556366225,True
"('IRBR3.SA', 'BBDC4.SA', 'B3SA3.SA', 'BPAC11.SA', 'EMBR3.SA', 'VIVT3.SA')",20.083985386950683,36.76482652643893,1.8305543356114178,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA', 'CYRE3.SA')",0.39464262946585243,357.0943213631714,904.8549110026391,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA', 'COGN3.SA')",19.725762897788666,16.943647332055434,0.8589603058624862,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA', 'BPAC11.SA')",21.1894138483524,24.65450031080317,1.1635291323889168,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA', 'EMBR3.SA')",19.994584344324124,23.695807394338217,1.1851112774477235,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'JBSS3.SA', 'VIVT3.SA')",22.904819085114077,25.70416581520049,1.1222164959995566,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA', 'COGN3.SA')",22.220620166948773,18.129564925585683,0.8158892411361148,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA', 'BPAC11.SA')",23.526738032401738,25.17332413670549,1.0699878624072756,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA', 'EMBR3.SA')",19.29571148225922,34.07663067327218,1.7660209474319082,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'CYRE3.SA', 'VIVT3.SA')",22.742055346107946,26.176615633218805,1.151022422329064,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'COGN3.SA', 'BPAC11.SA')",21.644526789645937,19.260458076207964,0.8898535072349821,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'COGN3.SA', 'EMBR3.SA')",20.255100121416046,16.01746112412757,0.7907865687216253,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'COGN3.SA', 'VIVT3.SA')",23.38414806095662,20.443553286341203,0.8742483682984721,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'BPAC11.SA', 'EMBR3.SA')",21.88625752882159,25.922404291574388,1.1844146610007522,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'BPAC11.SA', 'VIVT3.SA')",24.581229366042,27.45366274363253,1.116854748589535,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'ELET3.SA', 'EMBR3.SA', 'VIVT3.SA')",23.601583161717823,26.911126651375728,1.1402254868658999,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA', 'COGN3.SA')",18.922212218119853,15.666051123433864,0.8279185828194073,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA', 'BPAC11.SA')",20.506873367486172,22.72109863757123,1.1079747863267997,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA', 'EMBR3.SA')",19.38174671617909,21.762600430436034,1.1228399972985668,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'CYRE3.SA', 'VIVT3.SA')",22.36350572417182,23.719111554816646,1.0606168749821547,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'COGN3.SA', 'BPAC11.SA')",18.11140017191456,17.019276734575914,0.939699668331982,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'COGN3.SA', 'EMBR3.SA')",16.815421962824846,14.542990255178662,0.8648602626404485,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'COGN3.SA', 'VIVT3.SA')",18.838549116156713,17.835871493259695,0.9467752204952408,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'BPAC11.SA', 'EMBR3.SA')",18.5517522689422,23.09063388072637,1.24466053373205,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'BPAC11.SA', 'VIVT3.SA')",21.63974375043498,25.410086296918056,1.1742323102327534,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'JBSS3.SA', 'EMBR3.SA', 'VIVT3.SA')",20.565147693299824,24.644417913878065,1.1983584208299791,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'COGN3.SA', 'BPAC11.SA')",20.907101025524018,18.153423815689486,0.8682898596762526,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'COGN3.SA', 'EMBR3.SA')",18.967779589364856,13.088913975727188,0.6900604213613954,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'COGN3.SA', 'VIVT3.SA')",22.79420646648612,19.344919853410783,0.8486770479092239,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'BPAC11.SA', 'EMBR3.SA')",21.312295205000833,24.103304634394153,1.1309577125573234,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'BPAC11.SA', 'VIVT3.SA')",24.032693717625865,25.929430903252204,1.0789232038618812,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'CYRE3.SA', 'EMBR3.SA', 'VIVT3.SA')",23.168180577996658,25.30661000642648,1.0923002745610821,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'COGN3.SA', 'BPAC11.SA', 'EMBR3.SA')",18.958033826245916,16.405390846237715,0.8653529683824982,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'COGN3.SA', 'BPAC11.SA', 'VIVT3.SA')",18.147553338744,39.30743393085516,2.165990819651485,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'COGN3.SA', 'EMBR3.SA', 'VIVT3.SA')",20.857588257167592,19.85217371037642,0.9517962223438912,True
"('IRBR3.SA', 'BBDC4.SA', 'CPLE6.SA', 'BPAC11.SA', 'EMBR3.SA', 'VIVT3.SA')",22.38915138517417,26.763559373417777,1.1953806963465479,True
"('IRBR3.SA', 'BBDC4.SA', 'ELET3.SA', 'JBSS3.SA', 'CYRE3.SA', 'COGN3.SA')",19.031081684501295,21.221138785562346,1.1150779097776986,True
"('IRBR3.SA', 'BBDC4.SA', 'ELET3.SA', 'JBSS3.SA', 'CYRE3.SA', 'BPAC11.SA')",20.442166254586972,35.038428414906,1.7140271720001203,True
