symbol,type,name,open,high,low,close,volume,financial_volume,trades,bid,ask,category,contract_size,created_at,updated_at,variation,ewma_1y_max,ewma_1y_min,ewma_1y_percentile,ewma_1y_rank,ewma_6m_max,ewma_6m_min,ewma_6m_percentile,ewma_6m_rank,ewma_current,has_options,iv_1y_max,iv_1y_min,iv_1y_percentile,iv_1y_rank,iv_6m_max,iv_6m_min,iv_6m_percentile,iv_6m_rank,iv_current,middle_term_trend,semi_return_1y,short_term_trend,stdv_1y,stdv_5d,beta_ibov,garch11_1y,isin,correl_ibov,entropy,security_category,sector,quotation_form,market_maker,highest_options_volume_rank,long_name,bid_volume,ask_volume,time,previous_close
PETZ3F,STOCK,PETZ ON,4.45,4.56,4.41,4.48,10269,45808.2,0,4.41,4.5,VISTA,1,2025-02-13T10:18:52.606Z,2025-02-13T10:18:52.606Z,1.129,129.01,49.42,19.44,21.5,68.84,66.53,0,0,66.53,False,0,0,0,0,0,0,0,0,0,1,1.06,0,0.03791030629394932,0.02368563327977178,0.016407280827703517,65.73,BRPETZACNOR2,0.003651697555201376,0.33385928584399743,11,,1,False,0,,10,50,2024-05-16 19:45:08,4.48
MRVE3F,STOCK,MRV ON,7.36,7.46,7.28,7.43,9378,68945.1,0,7.25,7.45,VISTA,1,2025-02-13T10:18:52.545Z,2025-02-13T10:18:52.545Z,1.088,64.3,35.29,9.52,28.34,46.86,43.51,0,0,43.51,False,0,0,0,0,0,0,0,0,0,0,0.8,1,0.0319794024673441,0.02734012294546812,0.3025490919800186,51.22,BRMRVEACNOR2,0.07982537944528352,0.31942283523462095,11,,1,False,0,,40,1,2024-05-16 19:45:00,7.43
QQQQ11,STOCK,ETF QQQQ CI,98.36,98.36,96.85,97.17,1003,97142.4,0,96.9,97.09,VISTA,1,2025-02-13T10:18:52.560Z,2025-02-13T10:18:52.560Z,-0.216,45.85,21.91,14.68,0.46,,,,,22.02,False,0,0,0,0,0,0,0,0,0,0,92233720368547760,0,0.023760075916218933,0.010880734154368786,0.038500797140445936,92233720368547760,BRQQQQCTF002,0.012090901619065562,0.44895022004790314,21,,,False,,,1000,1000,2025-02-13 14:56:05,97.17
AMER3F,STOCK,AMERICANAS ON,0.54,0.55,0.53,0.54,18723,10067.6,0,0.53,0.54,VISTA,1,2025-02-13T10:18:52.593Z,2025-02-13T10:18:52.593Z,1.887,75.2,41.49,5.95,27.59,55.68,50.79,0,0,50.79,False,0,0,0,0,0,0,0,0,0,0,0.66,1,0.03706204949303062,0.011821942929045166,-0.043391128326962486,50.57,BRAMERACNOR6,-0.009878408791517038,0.18541259272436672,11,,1,False,0,,99,73,2024-05-16 19:45:02,0.54
EPAR3,STOCK,EMBPAR S/A ON,5.06,5.06,5.02,5.04,2400,12080,0,5.03,5.09,VISTA,100,2025-02-13T10:18:52.661Z,2025-02-13T10:18:52.661Z,0.199,117,14.06,62.3,34.33,117,14.06,58.73,34.33,49.4,False,0,0,0,0,0,0,0,0,0,1,0.8,0,0.028188108376673494,0.014545004690361244,-0.2771013908049871,35.56,BREPARACNOR9,-0.08294462642399253,0.20261622136764254,11,EMP. ADM. PART. - SEM SETOR PRINCIPAL,100,False,0,EMBPAR PARTICIPAÇÕES S/A,100,400,2025-02-13 14:41:37,5.04
DIRR3F,STOCK,DIRECIONAL ON,25.32,26.37,25.32,26.37,6597,170744,0,25.8,26.14,VISTA,1,2025-02-13T10:18:52.583Z,2025-02-13T10:18:52.583Z,4.229,42.1,24.92,9.52,39.87,34.43,31.77,0,0,31.77,False,0,0,0,0,0,0,0,0,0,1,1.07,1,0.02380606561981009,0.012478512972761738,0.2220827104937845,34.13,BRDIRRACNOR0,0.07871230047596853,0.5963207002376563,11,,1,False,0,,7,30,2024-05-16 19:45:08,26.37
SAPR3F,STOCK,SANEPAR ON,5.37,5.4,5.3,5.39,11409,61020.7,0,5.26,5.4,VISTA,1,2025-02-13T10:18:52.631Z,2025-02-13T10:18:52.631Z,0.748,29.35,15.2,10.71,33.92,21.42,20,0,0,20,False,0,0,0,0,0,0,0,0,0,1,0.86,1,0.014488260004646343,0.0109822371690509,0.0676452792698075,24.16,BRSAPRACNOR9,0.0393946045571331,0.3001693404188932,11,,1,False,0,,5,25,2024-05-16 19:45:00,5.39
BMIN4,STOCK,MERC INVEST PN,18.23,18.35,18.23,18.3,2100,38388,0,18.34,18.69,VISTA,100,2025-02-13T10:18:52.517Z,2025-02-13T10:18:52.517Z,-3.532,131.11,28.02,99.21,41.66,131.11,32.88,98.41,38.78,70.97,False,0,0,0,0,0,0,0,0,0,-1,0,0,0.027405183605008845,0.10596316708486747,-0.256715266721361,0,BRBMINACNPR1,-0.07903773082442893,0.7254929865030001,11,BANCOS,100,False,0,BCO MERCANTIL DE INVESTIMENTOS S.A.,200,100,2025-02-13 14:20:43,18.3
SIMH3F,STOCK,SIMPAR ON,6.38,6.5,6.25,6.4,11421,72750.1,0,6.4,6.5,VISTA,1,2025-02-13T10:18:52.649Z,2025-02-13T10:18:52.649Z,1.587,52.97,33.08,9.13,30.77,42.07,39.2,0,0,39.2,False,0,0,0,0,0,0,0,0,0,-1,0.8,0,0.02686495860387497,0.024549205518750675,0.2773980105905172,43,BRSIMHACNOR0,0.08712296537030105,0.605532433298164,11,,1,False,0,,20,38,2024-05-16 19:45:16,6.4
WIZC3F,STOCK,WIZ CO ON,6.65,6.76,6.53,6.63,12192,80783,0,6.6,6.78,VISTA,1,2025-02-13T10:18:52.571Z,2025-02-13T10:18:52.571Z,0,48.79,21.33,9.52,33.83,33.52,30.62,0,0,30.62,False,0,0,0,0,0,0,0,0,0,1,0.94,-1,0.02154506933817897,0.026136046871748534,0.1317177638313039,35.01,BRWIZCACNOR5,0.05158363413194109,0.5857108987182745,11,,,False,,,7,1,2024-05-16 19:45:16,6.63
GRND3F,STOCK,GRENDENE ON,6.41,6.48,6.36,6.44,14973,96028.3,0,6.42,6.49,VISTA,1,2025-02-13T10:18:52.551Z,2025-02-13T10:18:52.551Z,1.258,41.46,17.87,5.95,21.41,24.36,22.92,0,0,22.92,False,0,0,0,0,0,0,0,0,0,0,0.86,1,0.015561717687554152,0.01194063453794672,0.0806221508444027,26.3,BRGRNDACNOR3,0.04371317285946034,0.7248958788745256,11,,1,False,0,,20,1,2024-05-16 19:45:06,6.44
ODPV3F,STOCK,ODONTOPREV ON,12.3,12.3,11.9,12.09,4597,55512.4,0,11.84,12.09,VISTA,1,2025-02-13T10:18:52.532Z,2025-02-13T10:18:52.532Z,1.031,39.45,23.53,4.37,32.29,31.62,28.67,0,0,28.67,False,0,0,0,0,0,0,0,0,0,0,1.02,-1,0.021978660426893976,0.015478103891096369,0.014744615807753257,30.01,BRODPVACNOR4,0.005660407844816148,1.0778440478641453,11,,1,False,0,,25,7,2024-05-16 19:45:06,12.09
COWC34,STOCK,COSTCO DRN,154.1,154.5,153.74,154.49,1725,266191,0,154.02,154.23,VISTA,1,2025-02-13T10:18:52.604Z,2025-02-13T10:18:52.604Z,1.272,36.11,15.93,84.13,49.26,36.11,20.77,68.25,33.25,25.87,False,0,0,0,0,0,0,0,0,0,1,0.91,1,0.015788735630033305,0.009291131938977668,-0.3363863643241287,25.3,BRCOWCBDR006,-0.17976556854612671,0.2185957036995564,1,,1,False,0,,6880,1,2025-02-13 14:55:49,154.49
NTCO3F,STOCK,GRUPO NATURAON,16.49,16.65,16.14,16.61,8399,138076,0,16.24,16.65,VISTA,1,2025-02-13T10:18:52.669Z,2025-02-13T10:18:52.669Z,0.789,48.92,29.66,11.51,38.89,39.53,37.15,0,0,37.15,False,0,0,0,0,0,0,0,0,0,-1,1.01,-1,0.025446907891571544,0.047458762290706155,0.22022758886185137,41.97,BRNTCOACNOR5,0.07302174190340387,0.9086180599624949,11,,1,False,0,,10,1,2024-05-16 19:45:01,16.61
RDOR3F,STOCK,REDE D OR ON,30.68,31.74,30.68,30.75,10098,314518,0,30.72,31,VISTA,1,2025-02-13T10:18:52.541Z,2025-02-13T10:18:52.541Z,-0.13,47.03,29.04,8.33,26.46,35.78,33.8,0,0,33.8,False,0,0,0,0,0,0,0,0,0,1,1.07,1,0.022813680568058152,0.003532354610898017,0.4573760764996282,38.23,BRRDORACNOR8,0.16915840082280054,0.638807857848574,11,,1,False,0,,15,5,2024-05-16 19:45:08,30.75
TELB4,STOCK,TELEBRAS PN,8.04,8.6,8.04,8.6,2700,22662,0,8.41,8.7,VISTA,100,2025-02-13T10:18:52.536Z,2025-02-13T10:18:52.536Z,4.116,193.53,27.11,95.63,38.29,193.53,30.81,92.06,36.89,90.83,False,0,0,0,0,0,0,0,0,0,-1,0,0,0.02378644193431259,0.046671076861048606,0.6692851542460319,0,BRTELBACNPR9,0.23740900660684358,0.34337278154213435,11,TELECOMUNICAÇÕES,100,False,0,TELEC BRASILEIRAS S.A. TELEBRAS,100,200,2025-02-13 14:52:22,8.6
BPAC5,STOCK,BTGP BANCO PNA,7.74,7.99,7.74,7.99,3400,26533,0,7.99,8.03,VISTA,100,2025-02-13T10:18:52.634Z,2025-02-13T10:18:52.634Z,1.267,54.03,21.75,88.89,46.16,54.03,21.75,81.75,46.16,36.65,False,0,0,0,0,0,0,0,0,0,0,0.86,1,0.022757308875487364,0.0314219198049526,1.188367357770703,37,BRBPACACNPA0,0.4406008112708147,0.8651960274981797,11,BANCOS,100,False,0,BCO BTG PACTUAL S.A.,200,100,2025-02-13 14:54:45,7.99
PINE4F,STOCK,PINE PN,4.55,4.58,4.49,4.53,4161,18831.1,0,4.5,4.56,VISTA,1,2025-02-13T10:18:52.551Z,2025-02-13T10:18:52.551Z,-0.22,65.2,33.57,13.49,17.89,44.94,39.23,0,0,39.23,False,0,0,0,0,0,0,0,0,0,1,0.92,-1,0.03391999624452967,0.007315165352547752,0.6077927600292076,41.64,BRPINEACNPR8,0.15118726459202625,0.47965642401323677,11,,1,False,0,,2,35,2024-05-16 19:45:03,4.53
ALOS3F,STOCK,ALLOS ON,22.01,22.4,21.9,22.1,8262,182780,0,21.75,22.14,VISTA,1,2025-02-13T10:18:52.628Z,2025-02-13T10:18:52.628Z,-0.136,34.93,18.02,12.7,33.12,23.62,23.62,0,0,23.62,False,0,0,0,0,0,0,0,0,0,-1,0.97,1,0.01751018256489554,0.011814298855977408,-0.4436787291932574,24.66,BRALOSACNOR5,-0.18343610621826442,0.8931683144533009,11,,,False,,,3,1,2024-05-16 19:45:08,22.1
MNPR3,STOCK,MINUPAR ON,25.6,26,25,25.73,2500,64099,0,24.72,25.59,VISTA,100,2025-02-13T10:18:52.662Z,2025-02-13T10:18:52.662Z,0.508,314.99,43.44,19.84,26.93,195.01,43.44,38.1,48.24,116.56,False,0,0,0,0,0,0,0,0,0,-1,0,-1,0.04061622485046889,0.02932241276659387,0.0894552829715576,0,BRMNPRACNOR5,0.018583260791245653,0.39486490627063875,11,EMP. ADM. PART. - ALIMENTOS,100,False,0,MINUPAR PARTICIPACOES S.A.,200,300,2025-02-13 14:44:35,25.73
UNIP3,STOCK,UNIPAR ON,46.56,46.8,46.3,46.52,1100,51224,0,46.3,46.52,VISTA,100,2025-02-13T10:18:52.547Z,2025-02-13T10:18:52.547Z,0.129,38.51,13.46,40.87,48.1,38.51,17.89,42.06,36.95,25.51,False,0,0,0,0,0,0,0,0,0,0,0.9,0,0.016156980553954946,0.0051058258905997845,0.44287543466471413,26.8,BRUNIPACNOR7,0.23127935729297694,0.5996028825286924,11,PETROQUÍMICOS E BORRACHA,100,False,0,UNIPAR CARBOCLORO S.A.,200,100,2025-02-13 13:49:51,46.52
MULT3F,STOCK,MULTIPLAN ON,24.07,24.39,23.85,24.14,4639,111666,0,23.75,24.28,VISTA,1,2025-02-13T10:18:52.541Z,2025-02-13T10:18:52.541Z,0.374,38.91,18.41,16.27,27.66,25.97,24.08,0,0,24.08,False,0,0,0,0,0,0,0,0,0,-1,1.09,0,0.016646113122312164,0.008720757588284158,0.1661816750846559,22.94,BRMULTACNOR5,0.08423367971884797,1.0045503536818132,11,,1,False,0,,1,50,2024-05-16 19:45:02,24.14
TASA4F,STOCK,TAURUS ARMASPN,11.43,11.59,11.27,11.38,22921,260092,0,11.27,11.39,VISTA,1,2025-02-13T10:18:52.628Z,2025-02-13T10:18:52.628Z,0,26.9,12.97,13.1,60.45,22.94,21.39,0,0,21.39,False,0,0,0,0,0,0,0,0,0,-1,0.94,-1,0.01499926149885625,0.016338081698344165,-0.012780511216671644,26.82,BRTASAACNPR4,-0.007189419604285099,0.5503035716473784,11,,1,False,0,,1,1,2024-05-16 19:45:16,11.38
QQQI11,STOCK,ETF BV QQQI CI,107.89,108.6,107.86,108.13,3851,416834,0,108.12,108.29,VISTA,1,2025-02-13T10:18:52.634Z,2025-02-13T10:18:52.634Z,0.493,29.99,7.45,34.13,47.38,29.99,13.6,26.19,27.64,18.13,False,0,0,0,0,0,0,0,0,0,0,0,0,0.011841622370958585,0.004048175077883326,0.14895383954348015,0,BRQQQICTF009,0.08997886084197647,0.08262762355218958,21,,,False,,,1,33,2025-02-13 14:55:44,108.13
CPLE3F,STOCK,COPEL ON,8.68,8.74,8.6,8.6,7790,67670.9,0,8.6,8.72,VISTA,1,2025-02-13T10:18:52.678Z,2025-02-13T10:18:52.678Z,-0.922,29.54,16.71,14.29,41.15,23.75,21.99,0,0,21.99,False,0,0,0,0,0,0,0,0,0,0,0.9,0,0.01583872723781353,0.0174965053018676,0.25420706628822837,24.27,BRCPLEACNOR8,0.13542000369920149,0.6779877189525728,11,,1,False,0,,43,21,2024-05-16 19:45:02,8.6
FIQE3F,STOCK,UNIFIQUE ON,3.75,3.78,3.65,3.72,6029,22322.2,0,3.66,3.8,VISTA,1,2025-02-13T10:18:52.661Z,2025-02-13T10:18:52.661Z,0.541,40.77,22.71,3.17,24.53,29.65,27.14,0,0,27.14,False,0,0,0,0,0,0,0,0,0,-1,0.91,0,0.019742227184590615,0.01620290011735834,0.308133843139862,26.83,BRFIQEACNOR5,0.1316918012379891,0.9763737352229317,11,,1,False,0,,25,10,2024-05-16 19:45:16,3.72
LWSA3F,STOCK,LWSA ON,4.7,4.78,4.41,4.67,19817,89937.8,0,4.61,4.7,VISTA,1,2025-02-13T10:18:52.646Z,2025-02-13T10:18:52.646Z,-0.849,54.12,36.4,5.95,23.25,44.49,40.52,0,0,40.52,False,0,0,0,0,0,0,0,0,0,-1,0.72,0,0.03176118571871458,0.018595326218999925,0.03401718752927417,49.75,BRLWSAACNOR8,0.009036852201157623,0.4817256072795497,11,,1,False,0,,2,1,2024-05-16 19:45:01,4.67
CEAB3F,STOCK,CEA MODAS ON,10.46,10.79,10.33,10.6,8750,91959.4,0,10.31,10.7,VISTA,1,2025-02-13T10:18:52.677Z,2025-02-13T10:18:52.677Z,2.021,90.17,48.11,14.29,33.24,66.37,62.09,0,0,62.09,False,0,0,0,0,0,0,0,0,0,1,1.09,0,0.042222474654581815,0.07048760360972149,-0.04313797083568736,68.11,BRCEABACNOR1,-0.008620481244737516,0.2916974091115171,11,,1,False,0,,15,5,2024-05-16 19:45:16,10.6
SBFG3F,STOCK,GRUPO SBF ON,12.99,13.24,12.44,12.75,3838,48717.7,0,12.47,12.9,VISTA,1,2025-02-13T10:18:52.664Z,2025-02-13T10:18:52.664Z,-2.299,64.93,41.72,16.67,43.34,57.98,51.78,0,0,51.78,False,0,0,0,0,0,0,0,0,0,0,0.98,1,0.04190327591024752,0.04802835126392626,0.36534100742798237,62.72,BRSBFGACNOR1,0.07356410031925341,0.5148249019559089,11,,1,False,0,,1,10,2024-05-16 19:45:16,12.75
QUAL3F,STOCK,QUALICORP ON,1.67,1.67,1.62,1.65,10917,17898.4,0,1.62,1.65,VISTA,1,2025-02-13T10:18:52.646Z,2025-02-13T10:18:52.646Z,0,79.33,53.67,1.98,11.73,59.57,56.68,0,0,56.68,False,0,0,0,0,0,0,0,0,0,0,0.85,1,0.037186744557462424,0.016961040059496495,0.17943748670181534,63.62,BRQUALACNOR6,0.040713693193416826,0.2856639082955438,11,,1,False,0,,5,2,2024-05-16 19:45:16,1.65
JALL3F,STOCK,JALLESMACHADON,6.98,6.98,6.88,6.88,14685,101576,0,6.88,6.94,VISTA,1,2025-02-13T10:18:52.583Z,2025-02-13T10:18:52.583Z,-0.722,33.74,18.15,2.78,24.25,25.92,21.93,0,0,21.93,False,0,0,0,0,0,0,0,0,0,-1,0.97,-1,0.019493999118357558,0.006177368656045961,0.318343887063528,24.1,BRJALLACNOR0,0.13778789176277914,0.854276255768666,11,,1,False,0,,1,1,2024-05-16 19:45:16,6.88
MOVI3F,STOCK,MOVIDA ON,7.03,7.28,6.97,7.28,10528,74406.4,0,7.1,7.19,VISTA,1,2025-02-13T10:18:52.509Z,2025-02-13T10:18:52.509Z,3.852,53.57,36.35,4.37,27.35,44.72,41.06,0,0,41.06,False,0,0,0,0,0,0,0,0,0,-1,0.75,0,0.029949158718685597,0.023619394365638754,0.5597583596944501,46.99,BRMOVIACNOR0,0.15769990921554,0.6197150616966964,11,,1,False,0,,9,20,2024-05-16 19:45:01,7.28
EZTC3F,STOCK,EZTEC ON,14.16,14.17,13.78,14,7889,109655,0,13.85,14.05,VISTA,1,2025-02-13T10:18:52.659Z,2025-02-13T10:18:52.659Z,1.376,47.48,33.52,3.17,17.62,38.73,35.98,0,0,35.98,False,0,0,0,0,0,0,0,0,0,0,0.87,0,0.025185595751568927,0.01189630750897837,0.12033231231924552,40.53,BREZTCACNOR0,0.040313036930940425,0.5203320938968192,11,,1,False,0,,4,50,2024-05-16 19:45:02,14
DOTZ3,STOCK,DOTZ SA ON,3.62,3.84,3.6,3.79,6500,24095,0,3.7,3.74,VISTA,100,2025-02-13T10:18:52.635Z,2025-02-13T10:18:52.635Z,4.408,128.81,39.04,19.05,36.3,128.81,54.53,8.73,23.02,71.63,False,0,0,0,0,0,0,0,0,0,0,1.04,1,0.04672735849898576,0.018915777468656306,1.1514178049873107,49.44,BRDOTZACNOR7,0.2079108683947444,0.3042513576100499,11,COMUNICAÇÃO E INFORMÁTICA,100,False,0,DOTZ S.A.,300,300,2025-02-13 14:43:55,3.79
CATP34,STOCK,CATERPILLAR DRN,127.02,127.92,126.54,127.31,1583,201419,0,127.22,127.74,VISTA,1,2025-02-13T10:18:52.558Z,2025-02-13T10:18:52.558Z,-0.539,39.75,19.59,86.9,50.69,39.75,20.32,85.71,48.84,29.81,False,0,0,0,0,0,0,0,0,0,0,0.83,-1,0.018173452889724665,0.014279344098106585,-0.25505968651726457,31.22,BRCATPBDR003,-0.11841858151453565,0.42065617854061504,1,,1,False,0,,800,1120,2025-02-13 14:56:04,127.31
UNIP6F,STOCK,UNIPAR PNB,51.54,51.82,50.56,50.88,26056,1329830,0,50.67,51.2,VISTA,1,2025-02-13T10:18:52.680Z,2025-02-13T10:18:52.680Z,-0.819,33.43,18.61,6.75,26.25,24.38,22.5,0,0,22.5,False,0,0,0,0,0,0,0,0,0,-1,0.76,-1,0.015901009176485077,0.012325663557477128,0.20842390626869714,24.37,BRUNIPACNPB8,0.11059572130420196,0.5165645204350089,11,,1,False,0,,83,41,2024-05-16 19:45:06,50.88
YDUQ3F,STOCK,YDUQS PART ON,13.77,13.8,13.04,13.13,19809,262163,0,13.04,13.12,VISTA,1,2025-02-13T10:18:52.683Z,2025-02-13T10:18:52.683Z,-4.648,61.59,33.15,15.08,39.38,49.32,44.35,0,0,44.35,False,0,0,0,0,0,0,0,0,0,0,0.8,-1,0.03438154467540072,0.04323174519065986,0.37739934365034966,52.63,BRYDUQACNOR3,0.09261711281970345,0.831659903534672,11,,1,False,0,,6,1,2024-05-16 19:45:08,13.13
ALPA3,STOCK,ALPARGATAS ON,6.29,6.54,6.25,6.43,8600,55133,0,6.43,6.48,VISTA,100,2025-02-13T10:18:52.664Z,2025-02-13T10:18:52.664Z,3.376,177.53,24.92,97.62,34.09,177.53,24.92,95.24,34.09,76.95,False,0,0,0,0,0,0,0,0,0,-1,0,0,0.024846810155173312,0.04013688777590218,0.6908489528080897,92233720368547760,BRALPAACNOR0,0.23459996575412734,0.28574596342491454,11,TÊXTIL E VESTUÁRIO,100,False,0,ALPARGATAS S.A.,100,100,2025-02-13 14:52:20,6.43
ENGI4,STOCK,ENERGISA PN,7.05,7.09,7,7.09,3400,23915,0,7.09,7.1,VISTA,100,2025-02-13T10:18:52.594Z,2025-02-13T10:18:52.594Z,0.283,48.27,19.1,96.83,47.69,48.27,19.1,93.65,47.69,33.01,False,0,0,0,0,0,0,0,0,0,0,1.03,0,0.019619084937901692,0.016280293477663653,1.2794157021590546,32.17,BRENGIACNPR7,0.550235252766208,0.8522118751896327,11,EMP. ADM. PART. - ENERGIA ELÉTRICA,100,False,0,ENERGISA S.A.,300,500,2025-02-13 14:48:55,7.09
TUPY3F,STOCK,TUPY ON,24.45,24.69,24.16,24.35,7992,194298,0,24.24,24.88,VISTA,1,2025-02-13T10:18:52.483Z,2025-02-13T10:18:52.483Z,0.288,28.42,20.82,1.98,16.05,24.13,22.04,0,0,22.04,False,0,0,0,0,0,0,0,0,0,-1,0.87,-1,0.01618970866002588,0.01709074034530335,0.06372793128713537,24.63,BRTUPYACNOR1,0.033212859611353895,1.3231380102092711,11,,1,False,0,,54,20,2024-05-16 19:45:06,24.35
CMIG3F,STOCK,CEMIG ON,12.86,13,12.75,12.93,9842,126763,0,12.75,12.96,VISTA,1,2025-02-13T10:18:52.554Z,2025-02-13T10:18:52.554Z,0.858,107.18,15.51,23.02,34.89,48.7,47.49,0,0,47.49,False,0,0,0,0,0,0,0,0,0,-1,0.56,-1,0.02576868304847042,0.007086110339188907,0.10075250883408883,36.7,BRCMIGACNOR6,0.03298975786827243,0.21966355774504628,11,,1,False,0,,13,1,2024-05-16 19:45:06,12.93
ORCL34,STOCK,ORACLE DRN,165,167.45,165,166.77,6725,1115400,0,166.23,166.77,VISTA,1,2025-02-13T10:18:52.639Z,2025-02-13T10:18:52.639Z,-1.32,71.14,19.06,94.44,46.18,71.14,23.99,91.27,40.55,43.11,False,0,0,0,0,0,0,0,0,0,0,1.07,0,0.025197640525180316,0.018193484692953597,-0.5506546891980013,40.33,BRORCLBDR007,-0.18438897429626455,0.191069043673068,1,,1,False,0,,6,149,2025-02-13 14:55:49,166.77
RAIL3F,STOCK,RUMO S.A. ON,20.44,21.16,20.44,20.84,6908,144742,0,20.69,21.05,VISTA,1,2025-02-13T10:18:52.614Z,2025-02-13T10:18:52.614Z,1.708,32.65,16.33,15.08,49.26,26.54,24.37,0,0,24.37,False,0,0,0,0,0,0,0,0,0,-1,0.99,0,0.01886600419606414,0.014224825047072065,0.0737710323934963,35.59,BRRAILACNOR9,0.0329929703734383,1.3153731348115445,11,,1,False,0,,50,2,2024-05-16 19:45:00,20.84
ROMI3F,STOCK,ROMI ON,10.63,10.79,10.55,10.79,11507,122512,0,10.68,10.8,VISTA,1,2025-02-13T10:18:52.522Z,2025-02-13T10:18:52.522Z,1.697,41.21,18.63,10.32,27.5,29.66,24.84,0,0,24.84,False,0,0,0,0,0,0,0,0,0,-1,0.97,1,0.02206537201970193,0.008627189262124992,0.22877206169019745,27.79,BRROMIACNOR8,0.08747968580415534,0.33008822016706924,11,,1,False,0,,1,1,2024-05-16 19:45:06,10.79
EVEN3F,STOCK,EVEN ON,8.02,8.08,7.74,7.87,10897,85730.7,0,7.82,7.99,VISTA,1,2025-02-13T10:18:52.572Z,2025-02-13T10:18:52.572Z,-0.882,54.91,31.58,13.49,37.76,44.38,40.39,0,0,40.39,False,0,0,0,0,0,0,0,0,0,0,1.12,1,0.02915071404506204,0.05139452771836519,0.3004846880088332,45.65,BREVENACNOR8,0.08697383727599056,0.9675840262617056,11,,1,False,0,,1,1,2024-05-16 19:45:06,7.87
JNJB34,STOCK,JOHNSON DRN,59.5,60.35,59.5,60.21,1540,92576.9,0,60.21,60.4,VISTA,1,2025-02-13T10:18:52.597Z,2025-02-13T10:18:52.597Z,0.99,29.33,12.68,80.95,50.33,28.34,15.26,82.54,44.34,21.06,True,0,0,0,0,0,0,0,0,0,0,1.05,1,0.012906657233808712,0.010241988887827043,-0.4061344574257421,19.39,BRJNJBBDR002,-0.2655042905149081,0.5495196557167976,1,,1,False,0,,19,1,2025-02-13 14:56:13,60.21
PCAR3F,STOCK,P.ACUCAR-CBDON,3.09,3.17,3.04,3.12,10220,31585.1,0,3.04,3.12,VISTA,1,2025-02-13T10:18:52.495Z,2025-02-13T10:18:52.495Z,0.971,113.17,48.83,7.54,18.67,93.92,60.84,0,0,60.84,False,0,0,0,0,0,0,0,0,0,0,1.34,1,0.07906562802370623,0.018931389912732244,1.0149175762127005,54.57,BRPCARACNOR3,0.10830749995509431,0.0268665547328094,11,,1,False,0,,30,1,2024-05-16 19:45:08,3.12
GOGL35,STOCK,ALPHABET DRN,89.4,89.75,88.99,89.03,547,48791.5,0,89.1,89.36,VISTA,1,2025-02-13T10:18:52.583Z,2025-02-13T10:18:52.583Z,2.017,41.92,18.18,80.56,39.47,39.65,18.18,72.22,43.64,27.55,False,0,0,0,0,0,0,0,0,0,0,0.97,-1,0.017372507057163852,0.010632165959205292,-0.05312773323995859,28.26,BRGOGLBDR019,-0.02580324180994124,0.2765408177236237,1,,1,False,0,,2,1500,2025-02-13 14:56:04,89.03
ANIM3F,STOCK,ANIMA ON,4.09,4.13,3.89,4,5215,20796.3,0,3.92,4.08,VISTA,1,2025-02-13T10:18:52.603Z,2025-02-13T10:18:52.603Z,-1.961,69.04,47.56,6.75,22.77,59.84,52.45,0,0,52.45,False,0,0,0,0,0,0,0,0,0,-1,1.12,1,0.0412687945799526,0.040973627451686236,0.2204061020536755,58.58,BRANIMACNOR6,0.04506271070349352,0.784513585772387,11,,1,False,0,,2,15,2024-05-16 19:45:16,4
FESA4F,STOCK,FERBASA PN,8.03,8.08,7.94,7.96,17513,139763,0,8,8.07,VISTA,1,2025-02-13T10:18:52.536Z,2025-02-13T10:18:52.536Z,-0.251,356.27,52.91,14.29,31.22,148.13,147.63,0,0,147.63,False,0,0,0,0,0,0,0,0,0,-1,0.44,-1,0.0877496859568986,0.009346736765550777,0.22768181146139396,174.98,BRFESAACNPR5,0.021892645748452087,0.058895790278761156,11,,1,False,0,,24,25,2024-05-16 19:45:00,7.96
W2OL34,STOCK,WOLFSPEED INDRN,2.11,2.2,2.11,2.16,8801,19211.2,0,2.21,2.23,VISTA,1,2025-02-13T10:18:52.671Z,2025-02-13T10:18:52.671Z,9.645,983.76,88.43,20.24,27.79,983.76,138.29,0,23.53,337.25,False,0,0,0,0,0,0,0,0,0,-1,0,-1,0.06807098166512161,0.01525810911176169,0.42659936229279527,0,BRW2OLBDR003,0.052877835652225154,0.6282501722344517,1,,1,False,0,,2211,2211,2025-02-13 14:56:13,2.16
CBAV3F,STOCK,CBA ON,6.1,6.36,6.09,6.29,17536,109601,0,6.22,6.33,VISTA,1,2025-02-13T10:18:52.675Z,2025-02-13T10:18:52.675Z,3.115,53.04,27.22,10.32,50.15,42.91,40.17,0,0,40.17,False,0,0,0,0,0,0,0,0,0,1,1.09,1,0.028295159222770254,0.013486684452716816,0.304602644568392,46.39,BRCBAVACNOR5,0.09083160952760334,0.6826258018184126,11,,1,False,0,,6,50,2024-05-16 19:45:16,6.29
LAVV3F,STOCK,LAVVI ON,9.46,9.55,9.3,9.4,5541,51992,0,9.27,9.4,VISTA,1,2025-02-13T10:18:52.523Z,2025-02-13T10:18:52.523Z,-0.634,45.38,33.6,5.16,14.18,38.58,35.27,0,0,35.27,False,0,0,0,0,0,0,0,0,0,1,0.96,1,0.02573742595291302,0.007627654390471769,0.5101761202412817,40.42,BRLAVVACNOR4,0.1672516839542444,0.6467812600020197,11,,1,False,0,,40,89,2024-05-16 19:45:16,9.4
